ID,CATEGORY,LABEL,VALUE
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,label_label,type,resource
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,label_label,lang,en-US
dei_EntityAddressCityOrTown,"('label_id', 'lab_dei_EntityAddressCityOrTown')",None
dei_EntityAddressCityOrTown,"('location_id', 'loc_dei_EntityAddressCityOrTown')",None
dei_EntityAddressCityOrTown,"('us_gaap_id', 'dei;EntityAddressCityOrTown')",None
dei_EntityAddressCityOrTown,label_label,item_type,label_label
dei_EntityAddressCityOrTown,label_label,id,lab_dei_EntityAddressCityOrTown_label_en-US
dei_EntityAddressCityOrTown,label_label,label,lab_dei_EntityAddressCityOrTown
dei_EntityAddressCityOrTown,label_label,role,http://www.xbrl.org/2003/role/label
dei_EntityAddressCityOrTown,label_label,type,resource
dei_EntityAddressCityOrTown,label_label,lang,en-US
us-gaap_ShortTermDebtTypeDomain,"('label_id', 'lab_us-gaap_ShortTermDebtTypeDomain')",None
us-gaap_ShortTermDebtTypeDomain,"('location_id', 'loc_us-gaap_ShortTermDebtTypeDomain')",None
us-gaap_ShortTermDebtTypeDomain,"('us_gaap_id', 'us-gaap;ShortTermDebtTypeDomain')",None
us-gaap_ShortTermDebtTypeDomain,label_label,item_type,label_label
us-gaap_ShortTermDebtTypeDomain,label_label,id,lab_us-gaap_ShortTermDebtTypeDomain_label_en-US
us-gaap_ShortTermDebtTypeDomain,label_label,label,lab_us-gaap_ShortTermDebtTypeDomain
us-gaap_ShortTermDebtTypeDomain,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ShortTermDebtTypeDomain,label_label,type,resource
us-gaap_ShortTermDebtTypeDomain,label_label,lang,en-US
us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract,"('label_id', 'lab_us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract')",None
us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract,"('location_id', 'loc_us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract')",None
us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract,"('us_gaap_id', 'us-gaap;NetCashProvidedByUsedInOperatingActivitiesAbstract')",None
us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract,label_label,item_type,label_label
us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract,label_label,id,lab_us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract_label_en-US
us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract,label_label,label,lab_us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract
us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract,label_label,type,resource
us-gaap_NetCashProvidedByUsedInOperatingActivitiesAbstract,label_label,lang,en-US
us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent,"('label_id', 'lab_us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent')",None
us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent,"('location_id', 'loc_us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent')",None
us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent,"('us_gaap_id', 'us-gaap;FinanceLeaseWeightedAverageDiscountRatePercent')",None
us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent,label_label,item_type,label_label
us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent,label_label,id,lab_us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent_label_en-US
us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent,label_label,label,lab_us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent
us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent,label_label,type,resource
us-gaap_FinanceLeaseWeightedAverageDiscountRatePercent,label_label,lang,en-US
us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis,"('label_id', 'lab_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis')",None
us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis,"('location_id', 'loc_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis')",None
us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis,"('us_gaap_id', 'us-gaap;AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis')",None
us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis,label_label,item_type,label_label
us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis,label_label,id,lab_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis_label_en-US
us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis,label_label,label,lab_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis
us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis,label_label,type,resource
us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis,label_label,lang,en-US
amzn_CashCashEquivalentsAndMarketableSecurities,"('label_id', 'lab_amzn_CashCashEquivalentsAndMarketableSecurities')",None
amzn_CashCashEquivalentsAndMarketableSecurities,"('location_id', 'loc_amzn_CashCashEquivalentsAndMarketableSecurities')",None
amzn_CashCashEquivalentsAndMarketableSecurities,"('us_gaap_id', 'amzn;CashCashEquivalentsAndMarketableSecurities')",None
amzn_CashCashEquivalentsAndMarketableSecurities,label_label,item_type,label_label
amzn_CashCashEquivalentsAndMarketableSecurities,label_label,id,lab_amzn_CashCashEquivalentsAndMarketableSecurities_documentation_en-US
amzn_CashCashEquivalentsAndMarketableSecurities,label_label,label,lab_amzn_CashCashEquivalentsAndMarketableSecurities
amzn_CashCashEquivalentsAndMarketableSecurities,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_CashCashEquivalentsAndMarketableSecurities,label_label,type,resource
amzn_CashCashEquivalentsAndMarketableSecurities,label_label,lang,en-US
ecd_NonPeoNeoAvgCompActuallyPaidAmt,"('label_id', 'lab_ecd_NonPeoNeoAvgCompActuallyPaidAmt')",None
ecd_NonPeoNeoAvgCompActuallyPaidAmt,"('location_id', 'loc_ecd_NonPeoNeoAvgCompActuallyPaidAmt')",None
ecd_NonPeoNeoAvgCompActuallyPaidAmt,"('us_gaap_id', 'ecd;NonPeoNeoAvgCompActuallyPaidAmt')",None
ecd_NonPeoNeoAvgCompActuallyPaidAmt,label_label,item_type,label_label
ecd_NonPeoNeoAvgCompActuallyPaidAmt,label_label,id,lab_ecd_NonPeoNeoAvgCompActuallyPaidAmt_label_en-US
ecd_NonPeoNeoAvgCompActuallyPaidAmt,label_label,label,lab_ecd_NonPeoNeoAvgCompActuallyPaidAmt
ecd_NonPeoNeoAvgCompActuallyPaidAmt,label_label,role,http://www.xbrl.org/2003/role/label
ecd_NonPeoNeoAvgCompActuallyPaidAmt,label_label,type,resource
ecd_NonPeoNeoAvgCompActuallyPaidAmt,label_label,lang,en-US
us-gaap_RestrictedStockUnitsRSUMember,"('label_id', 'lab_us-gaap_RestrictedStockUnitsRSUMember')",None
us-gaap_RestrictedStockUnitsRSUMember,"('location_id', 'loc_us-gaap_RestrictedStockUnitsRSUMember')",None
us-gaap_RestrictedStockUnitsRSUMember,"('us_gaap_id', 'us-gaap;RestrictedStockUnitsRSUMember')",None
us-gaap_RestrictedStockUnitsRSUMember,label_label,item_type,label_label
us-gaap_RestrictedStockUnitsRSUMember,label_label,id,lab_us-gaap_RestrictedStockUnitsRSUMember_label_en-US
us-gaap_RestrictedStockUnitsRSUMember,label_label,label,lab_us-gaap_RestrictedStockUnitsRSUMember
us-gaap_RestrictedStockUnitsRSUMember,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_RestrictedStockUnitsRSUMember,label_label,type,resource
us-gaap_RestrictedStockUnitsRSUMember,label_label,lang,en-US
us-gaap_IncomeStatementLocationDomain,"('label_id', 'lab_us-gaap_IncomeStatementLocationDomain')",None
us-gaap_IncomeStatementLocationDomain,"('location_id', 'loc_us-gaap_IncomeStatementLocationDomain')",None
us-gaap_IncomeStatementLocationDomain,"('us_gaap_id', 'us-gaap;IncomeStatementLocationDomain')",None
us-gaap_IncomeStatementLocationDomain,label_label,item_type,label_label
us-gaap_IncomeStatementLocationDomain,label_label,id,lab_us-gaap_IncomeStatementLocationDomain_label_en-US
us-gaap_IncomeStatementLocationDomain,label_label,label,lab_us-gaap_IncomeStatementLocationDomain
us-gaap_IncomeStatementLocationDomain,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncomeStatementLocationDomain,label_label,type,resource
us-gaap_IncomeStatementLocationDomain,label_label,lang,en-US
us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,"('label_id', 'lab_us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear')",None
us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,"('location_id', 'loc_us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear')",None
us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,"('us_gaap_id', 'us-gaap;UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear')",None
us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,label_label,item_type,label_label
us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,label_label,id,lab_us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear_label_en-US
us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,label_label,label,lab_us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear
us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,label_label,type,resource
us-gaap_UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,label_label,lang,en-US
ecd_CompActuallyPaidVsOtherMeasureTextBlock,"('label_id', 'lab_ecd_CompActuallyPaidVsOtherMeasureTextBlock')",None
ecd_CompActuallyPaidVsOtherMeasureTextBlock,"('location_id', 'loc_ecd_CompActuallyPaidVsOtherMeasureTextBlock')",None
ecd_CompActuallyPaidVsOtherMeasureTextBlock,"('us_gaap_id', 'ecd;CompActuallyPaidVsOtherMeasureTextBlock')",None
ecd_CompActuallyPaidVsOtherMeasureTextBlock,label_label,item_type,label_label
ecd_CompActuallyPaidVsOtherMeasureTextBlock,label_label,id,lab_ecd_CompActuallyPaidVsOtherMeasureTextBlock_label_en-US
ecd_CompActuallyPaidVsOtherMeasureTextBlock,label_label,label,lab_ecd_CompActuallyPaidVsOtherMeasureTextBlock
ecd_CompActuallyPaidVsOtherMeasureTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
ecd_CompActuallyPaidVsOtherMeasureTextBlock,label_label,type,resource
ecd_CompActuallyPaidVsOtherMeasureTextBlock,label_label,lang,en-US
dei_EntityEmergingGrowthCompany,"('label_id', 'lab_dei_EntityEmergingGrowthCompany')",None
dei_EntityEmergingGrowthCompany,"('location_id', 'loc_dei_EntityEmergingGrowthCompany')",None
dei_EntityEmergingGrowthCompany,"('us_gaap_id', 'dei;EntityEmergingGrowthCompany')",None
dei_EntityEmergingGrowthCompany,label_label,item_type,label_label
dei_EntityEmergingGrowthCompany,label_label,id,lab_dei_EntityEmergingGrowthCompany_label_en-US
dei_EntityEmergingGrowthCompany,label_label,label,lab_dei_EntityEmergingGrowthCompany
dei_EntityEmergingGrowthCompany,label_label,role,http://www.xbrl.org/2003/role/label
dei_EntityEmergingGrowthCompany,label_label,type,resource
dei_EntityEmergingGrowthCompany,label_label,lang,en-US
us-gaap_MarketingExpense,"('label_id', 'lab_us-gaap_MarketingExpense')",None
us-gaap_MarketingExpense,"('location_id', 'loc_us-gaap_MarketingExpense')",None
us-gaap_MarketingExpense,"('us_gaap_id', 'us-gaap;MarketingExpense')",None
us-gaap_MarketingExpense,label_label,item_type,label_label
us-gaap_MarketingExpense,label_label,id,lab_us-gaap_MarketingExpense_label_en-US
us-gaap_MarketingExpense,label_label,label,lab_us-gaap_MarketingExpense
us-gaap_MarketingExpense,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_MarketingExpense,label_label,type,resource
us-gaap_MarketingExpense,label_label,lang,en-US
amzn_OnlineStoresMember,"('label_id', 'lab_amzn_OnlineStoresMember')",None
amzn_OnlineStoresMember,"('location_id', 'loc_amzn_OnlineStoresMember')",None
amzn_OnlineStoresMember,"('us_gaap_id', 'amzn;OnlineStoresMember')",None
amzn_OnlineStoresMember,label_label,item_type,label_label
amzn_OnlineStoresMember,label_label,id,lab_amzn_OnlineStoresMember_documentation_en-US
amzn_OnlineStoresMember,label_label,label,lab_amzn_OnlineStoresMember
amzn_OnlineStoresMember,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_OnlineStoresMember,label_label,type,resource
amzn_OnlineStoresMember,label_label,lang,en-US
amzn_NorthAmericaSegmentMember,"('label_id', 'lab_amzn_NorthAmericaSegmentMember')",None
amzn_NorthAmericaSegmentMember,"('location_id', 'loc_amzn_NorthAmericaSegmentMember')",None
amzn_NorthAmericaSegmentMember,"('us_gaap_id', 'amzn;NorthAmericaSegmentMember')",None
amzn_NorthAmericaSegmentMember,label_label,item_type,label_label
amzn_NorthAmericaSegmentMember,label_label,id,lab_amzn_NorthAmericaSegmentMember_documentation_en-US
amzn_NorthAmericaSegmentMember,label_label,label,lab_amzn_NorthAmericaSegmentMember
amzn_NorthAmericaSegmentMember,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_NorthAmericaSegmentMember,label_label,type,resource
amzn_NorthAmericaSegmentMember,label_label,lang,en-US
us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,"('label_id', 'lab_us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths')",None
us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,"('location_id', 'loc_us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths')",None
us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,"('us_gaap_id', 'us-gaap;FinanceLeaseLiabilityPaymentsDueNextTwelveMonths')",None
us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,label_label,item_type,label_label
us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,label_label,id,lab_us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_label_en-US
us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,label_label,label,lab_us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths
us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,label_label,type,resource
us-gaap_FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,label_label,lang,en-US
us-gaap_WarrantMember,"('label_id', 'lab_us-gaap_WarrantMember')",None
us-gaap_WarrantMember,"('location_id', 'loc_us-gaap_WarrantMember')",None
us-gaap_WarrantMember,"('us_gaap_id', 'us-gaap;WarrantMember')",None
us-gaap_WarrantMember,label_label,item_type,label_label
us-gaap_WarrantMember,label_label,id,lab_us-gaap_WarrantMember_label_en-US
us-gaap_WarrantMember,label_label,label,lab_us-gaap_WarrantMember
us-gaap_WarrantMember,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_WarrantMember,label_label,type,resource
us-gaap_WarrantMember,label_label,lang,en-US
dei_EntityCommonStockSharesOutstanding,"('label_id', 'lab_dei_EntityCommonStockSharesOutstanding')",None
dei_EntityCommonStockSharesOutstanding,"('location_id', 'loc_dei_EntityCommonStockSharesOutstanding')",None
dei_EntityCommonStockSharesOutstanding,"('us_gaap_id', 'dei;EntityCommonStockSharesOutstanding')",None
dei_EntityCommonStockSharesOutstanding,label_label,item_type,label_label
dei_EntityCommonStockSharesOutstanding,label_label,id,lab_dei_EntityCommonStockSharesOutstanding_label_en-US
dei_EntityCommonStockSharesOutstanding,label_label,label,lab_dei_EntityCommonStockSharesOutstanding
dei_EntityCommonStockSharesOutstanding,label_label,role,http://www.xbrl.org/2003/role/label
dei_EntityCommonStockSharesOutstanding,label_label,type,resource
dei_EntityCommonStockSharesOutstanding,label_label,lang,en-US
us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1,"('label_id', 'lab_us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1')",None
us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1,"('location_id', 'loc_us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1')",None
us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1,"('us_gaap_id', 'us-gaap;FinanceLeaseWeightedAverageRemainingLeaseTerm1')",None
us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1,label_label,item_type,label_label
us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1,label_label,id,lab_us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1_label_en-US
us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1,label_label,label,lab_us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1
us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1,label_label,type,resource
us-gaap_FinanceLeaseWeightedAverageRemainingLeaseTerm1,label_label,lang,en-US
us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,"('label_id', 'lab_us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability')",None
us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,"('location_id', 'loc_us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability')",None
us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,"('us_gaap_id', 'us-gaap;RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability')",None
us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,label_label,item_type,label_label
us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,label_label,id,lab_us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability_label_en-US
us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,label_label,label,lab_us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability
us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,label_label,type,resource
us-gaap_RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,label_label,lang,en-US
ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember,"('label_id', 'lab_ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember')",None
ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember,"('location_id', 'loc_ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember')",None
ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember,"('us_gaap_id', 'ecd;ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember')",None
ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember,label_label,item_type,label_label
ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember,label_label,id,lab_ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember_label_en-US
ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember,label_label,label,lab_ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember
ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember,label_label,role,http://www.xbrl.org/2003/role/label
ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember,label_label,type,resource
ecd_ChngInFrValAsOfVstngDtOfPrrYrEqtyAwrdsVstdInCvrdYrMember,label_label,lang,en-US
